"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC-BY"
"License URL","http://creativecommons.org/licenses/by/4.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=cetacea"
"Access Time","Fri 2017-02-03 02:22:27 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","cetacea"
"","timerule","major"
"","taxon_status","all"
"Elapsed Time","0.195"
"Records Found","4217"
"Records Returned","4217"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no"
"461455","occ","","","45529","n. gen. Ichthyolestes n. sp. pinfoldi","species","62974","","Ichthyolestes pinfoldi","species","62974","Lutetian","","47.8","41.3","11944"
"462021","occ","","","45584","n. gen. Himalayacetus n. sp. subathuensis","species","63094","","Himalayacetus subathuensis","species","63094","Ypresian","","56","47.8","11985"
"462022","occ","","","45583","n. gen. Kutchicetus n. sp. minimus","species","63096","","Kutchicetus minimus","species","63096","Lutetian","","47.8","41.3","11985"
"462050","occ","","","45529","Pakicetus attocki","species","53312","","Pakicetus attocki","species","53311","Lutetian","","47.8","41.3","11990"
"462051","occ","","","45586","n. gen. Nalacetus n. sp. ratimitus","species","63098","","Nalacetus ratimitus","species","63098","Lutetian","","47.8","41.3","11990"
"462052","occ","15613","","45586","Pakicetus attocki","species","53312","","Pakicetus attocki","species","53311","Lutetian","","47.8","41.3","8326"
"462053","occ","","","45586","Pakicetus inachus","species","53310","","Pakicetus inachus","species","53310","Lutetian","","47.8","41.3","11990"
"462054","occ","","","45587","Ichthyolestes pinfoldi","species","62974","","Ichthyolestes pinfoldi","species","62974","Lutetian","","47.8","41.3","11990"
"462056","occ","","","28978","Ichthyolestes pinfoldi","species","62974","","Ichthyolestes pinfoldi","species","62974","Lutetian","","47.8","41.3","11990"
"462063","occ","","","45590","n. gen. Indocetus n. sp. ramani","species","53308","","Indocetus ramani","species","53308","Lutetian","","47.8","41.3","11991"
"462064","occ","","","45590","Protocetus sloani","species","63120","recombined as","Andrewsiphius sloani","species","63120","Lutetian","","47.8","41.3","11991"
"462065","occ","11942","","45590","Remingtonocetus harudiensis","species","63122","","Remingtonocetus harudiensis","species","53238","Lutetian","","47.8","41.3","11997"
"462066","occ","","","45590","n. gen. Andrewsiphius n. sp. minor","species","63121","subjective synonym of","Andrewsiphius sloani","species","63120","Lutetian","","47.8","41.3","11991"
"462073","occ","","","45591","n. gen. Andrewsiphius n. sp. kutchensis","species","53236","subjective synonym of","Andrewsiphius sloani","species","63120","Lutetian","","47.8","41.3","11991"
"462077","occ","","","45592","n. gen. Babiacetus n. sp. indicus","species","53314","","Babiacetus indicus","species","53314","Lutetian","","47.8","41.3","11993"
"462078","occ","","","45593","Dioplodon farnesinae","species","68039","subjective synonym of","Mesoplodon longirostris","species","64852","Pliocene","","5.333","2.588","12981"
"462119","occ","","","45592","Babiacetus n. sp. mishrai","species","63126","","Babiacetus mishrai","species","63126","Lutetian","","47.8","41.3","11997"
"462339","occ","","","45590","Gaviacetus n. sp. sahnii","species","63127","recombined as","Kharodacetus sahnii","species","63127","Lutetian","","47.8","41.3","11997"
"462340","occ","","","45590","Andrewsiphius kutchensis","species","53236","subjective synonym of","Andrewsiphius sloani","species","63120","Lutetian","","47.8","41.3","11997"
"462341","occ","","","45592","Remingtonocetus sloani","species","63125","recombined as","Andrewsiphius sloani","species","63120","Lutetian","","47.8","41.3","11997"
"462342","occ","","","45592","Andrewsiphius kutchensis","species","53236","subjective synonym of","Andrewsiphius sloani","species","63120","Lutetian","","47.8","41.3","11997"
"462343","occ","","","45592","Gaviacetus sahnii","species","63127","recombined as","Kharodacetus sahnii","species","63127","Lutetian","","47.8","41.3","11997"
"462466","occ","","","45620","Cetacea indet.","order","36652","","Cetacea","order","36652","Lutetian","","47.8","41.3","12009"
"462484","occ","","","45621","Cetacea indet.","order","36652","","Cetacea","order","36652","Lutetian","","47.8","41.3","12009"
"462495","occ","","","45623","Remingtonocetus n. sp. domandaensis","species","53239","","Remingtonocetus domandaensis","species","53239","Lutetian","","47.8","41.3","7933"
"462496","occ","","","45623","n. gen. Qaisracetus n. sp. arifi","species","53243","","Qaisracetus arifi","species","53243","Lutetian","","47.8","41.3","7933"
"462497","occ","","","45624","Qaisracetus arifi","species","53243","","Qaisracetus arifi","species","53243","Lutetian","","47.8","41.3","7933"
"462498","occ","27398","","45625","Dorudon sp.","genus","36709","","Dorudon","genus","36709","Bartonian","","41.3","38","42488"
"462499","occ","","","45626","n. gen. Mesocetus n. sp. schweinfurthi","species","62992","","Mesocetus schweinfurthi","species","62992","Bartonian","","41.3","38","11953"
"462507","occ","","","45627","Basilosaurus cetoides","species","53153","","Basilosaurus cetoides","species","63132","Priabonian","","38","33.9","12017"
"462508","occ","","","6802","n. gen. Cynthiacetus n. sp. maxwelli","species","63144","","Cynthiacetus maxwelli","species","63144","Priabonian","","38","33.9","12000"
"462509","occ","","","45628","Basilosaurus cetoides","species","53153","","Basilosaurus cetoides","species","63132","Priabonian","","38","33.9","12018"
"462510","occ","","","45586","Ichthyolestes pinfoldi","species","62974","","Ichthyolestes pinfoldi","species","62974","Lutetian","","47.8","41.3","12002"
"462621","occ","11943","","45588","Pakicetus attocki","species","53312","","Pakicetus attocki","species","53311","Ypresian","","56","47.8","11990"
"462675","occ","21543","","45041","Dorudon ? sp.","genus","36709","","Dorudon","genus","36709","Late Eocene","","37.2","33.9","29544"
"462676","occ","","","45629","Basilosaurus cetoides","species","53153","","Basilosaurus cetoides","species","63132","Priabonian","","38","33.9","12023"
"462677","occ","","","45630","Basilosaurus cetoides","species","53153","","Basilosaurus cetoides","species","63132","Priabonian","","38","33.9","12023"
"462678","occ","","","45631","Basilosaurus cetoides","species","53153","","Basilosaurus cetoides","species","63132","Priabonian","","38","33.9","12023"
"462679","occ","","","45632","Basilosaurus cetoides","species","53153","","Basilosaurus cetoides","species","63132","Priabonian","","38","33.9","12023"
"462680","occ","","","45633","Basilosaurus cetoides","species","53153","","Basilosaurus cetoides","species","63132","Priabonian","","38","33.9","12023"
"462681","occ","","","45634","Basilosaurus cetoides","species","53153","","Basilosaurus cetoides","species","63132","Priabonian","","38","33.9","12023"
"462682","occ","","","45635","Archaeoceti indet.","suborder","42933","","Archaeoceti","suborder","42933","Priabonian","","38","33.9","12023"
"462683","occ","","","45636","Archaeoceti indet.","suborder","42933","","Archaeoceti","suborder","42933","Priabonian","","38","33.9","12023"
"462684","occ","19745","","45637","Basilosaurus cetoides","species","53153","","Basilosaurus cetoides","species","63132","Priabonian","","38","33.9","8335"
"462685","occ","","","45638","Basilosaurus cetoides","species","53153","","Basilosaurus cetoides","species","63132","Priabonian","","38","33.9","12023"
"462726","occ","","","45639","Zygorhiza kochii","species","53292","","Zygorhiza kochii","species","63069","Priabonian","","38","33.9","12026"
"462790","occ","26450","","45640","Basilosauridae indet.","family","42936","","Basilosauridae","family","42936","Priabonian","","38","33.9","42488"
"462791","occ","26451","","45640","Dorudon sp.","genus","36709","","Dorudon","genus","36709","Priabonian","","38","33.9","42488"
"462797","occ","","","16549","Basilosaurus cetoides","species","53153","","Basilosaurus cetoides","species","63132","Priabonian","","38","33.9","8803"
"462798","occ","27383","","16549","Basilosauridae indet.","family","42936","","Basilosauridae","family","42936","Priabonian","","38","33.9","42488"
"462836","occ","13169","","45652","Eurhinodelphinidae indet.","family","53264","","Eurhinodelphinidae","family","63595","Late Oligocene","Middle Miocene","28.4","11.608","13672"
"462837","occ","21555","","45653","""Squalodon"" andrewi","species","63220","invalid subgroup of","Squalodontidae","family","42939","Chattian","","28.1","23.03","29544"
"462838","occ","21554","","45653","""Prosqualodon"" hamiltoni","species","63456","","Prosqualodon hamiltoni","species","63456","Chattian","","28.1","23.03","29544"
"462840","occ","","","45655","Squalodon andrewi","species","63220","invalid subgroup of","Squalodontidae","family","42939","Waitakian","","25.2","21.7","12036"
"462841","occ","","","45656","Squalodon andrewi","species","63220","invalid subgroup of","Squalodontidae","family","42939","Waitakian","","25.2","21.7","12036"
"462842","occ","","","45657","Squalodon n. sp. serratus","species","68348","invalid subgroup of","Mysticeti","suborder","42971","Chattian","","28.1","23.03","15452"
"462843","occ","21553","","45658","""Microcetus"" hectori","species","63493","recombined as","Waipatia hectori","species","63493","Duntroonian","","27.3","25.2","29544"
"462844","occ","","","45659","n. gen. Tangaroasaurus n. sp. kakanuiensis","species","63218","","Tangaroasaurus kakanuiensis","species","63218","Langhian","","15.97","13.82","12137"
"462846","occ","","","45661","Mauicetus parki","species","64529","","Mauicetus parki","species","63214","Chattian","","28.1","23.03","15371"
"462847","occ","","","45662","n. gen. Phocaenopsis n. sp. mantelli","species","63217","","Phocaenopsis mantelli","species","63217","Altonian","","19","15.9","29253"
"462849","occ","","","45664","Prosqualodon n. sp. marplesi","species","63223","recombined as","Otekaikea marplesi","species","63223","Waitakian","","25.2","21.7","12041"
"462850","occ","","","45665","n. gen. Kekenodon n. sp. onamata","species","63137","","Kekenodon onamata","species","63137","Duntroonian","","27.3","25.2","17147"
"462854","occ","","","45660","Mauicetus waitakiensis","species","83516","recombined as","Tohoraata waitakiensis","species","83516","Duntroonian","","27.3","25.2","15371"
"462855","occ","","","45667","Delphinidae indet.","family","42953","","Delphinidae","family","42953","Altonian","Opoitian","19","3.6","12038"
"462876","occ","","","45668","Archaeoceti ? indet.","suborder","42933","","Archaeoceti","suborder","42933","Mangaorapan","Whaingaroan","53","27.3","12038"
"462877","occ","","","45669","n. gen. Simocetus n. sp. rayi","species","63231","","Simocetus rayi","species","63231","Rupelian","","33.9","28.1","12043"
"463193","occ","12052","","45695","Agorophiidae indet.","family","42969","","Agorophiidae","family","42969","Oligocene","","33.9","23.03","12152"
"463308","occ","27405","","45723","Basilosauridae indet.","family","42936","","Basilosauridae","family","42936","Priabonian","","38","33.9","42488"
"463341","occ","","","45727","Cetacea indet.","order","36652","","Cetacea","order","36652","Aquitanian","","23.03","20.44","13672"
"463387","occ","","","45737","n. gen. Ferecetotherium n. sp. kelloggi","species","63229","","Ferecetotherium kelloggi","species","63229","Chattian","","28.1","23.03","12108"
"463390","occ","","","45754","n. gen. Sulakocetus n. sp. dagestanicus","species","63442","","Sulakocetus dagestanicus","species","63442","Chattian","","28.1","23.03","12109"
"463393","occ","","","45737","Squalodon n. sp. barbarus","species","63449","","Squalodon barbarus","species","63449","Chattian","","28.1","23.03","12109"
"463411","occ","","","45737","n. gen. Atropatenocetus n. sp. posteocenicus","species","63454","","Atropatenocetus posteocenicus","species","63454","Chattian","","28.1","23.03","12120"
"463419","occ","15612","","45761","Zeuglodon n. sp. pygmaeus","species","63209","recombined as","Agorophius pygmaeus","species","63209","Rupelian","","33.9","28.1","15395"
"463490","occ","","","45737","n. gen. Oligodelphis n. sp. azerbajdzanicus","species","63250","","Oligodelphis azerbajdzanicus","species","63250","Chattian","","28.1","23.03","12109"
"463508","occ","","","45737","n. gen. Iniopsis n. sp. caucasica","species","63248","","Iniopsis caucasica","species","63248","Chattian","","28.1","23.03","12109"
"463518","occ","","","45776","Cetotheriopsis n. sp. tobieni","species","63461","recombined as","Micromysticetus tobieni","species","63461","Chattian","","28.1","23.03","12125"
"463529","occ","","","45777","n. gen. Micromysticetus n. sp. rothauseni","species","63465","","Micromysticetus rothauseni","species","63465","Rupelian","","33.9","28.1","12126"
"463530","occ","","","45778","Micromysticetus rothauseni","species","63465","","Micromysticetus rothauseni","species","63465","Rupelian","","33.9","28.1","12126"
"463531","occ","","","45779","Cetotheriopsis lintianus","species","63467","","Cetotheriopsis lintianus","species","63466","Chattian","","28.1","23.03","12125"
"463532","occ","","","45780","n. gen. Eomysticetus n. sp. whitmorei","species","63469","","Eomysticetus whitmorei","species","63469","Chattian","","28.1","23.03","12128"
"463533","occ","","","45781","Eomysticetus n. sp. carolinensis","species","63472","","Eomysticetus carolinensis","species","63472","Chattian","","28.1","23.03","12128"
"463534","occ","","","45782","n. gen. Aetiocetus n. sp. cotylalveus","species","63473","","Aetiocetus cotylalveus","species","63473","Chattian","","28.1","23.03","12129"
"463535","occ","","","45783","n. gen. Chonecetus n. sp. sookensis","species","63474","","Chonecetus sookensis","species","63474","Chattian","","28.1","23.03","12131"
"463536","occ","","","45784","Chonecetus n. sp. goedertorum","species","63476","recombined as","Fucaia goedertorum","species","63476","Chattian","","28.1","23.03","12130"
"463537","occ","","","45785","n. gen. Ashorocetus n. sp. eguchii","species","63478","nomen dubium","Aetiocetidae","family","42972","Chattian","","28.1","23.03","12130"
"463538","occ","","","45786","n. gen. Morawanocetus n. sp. yabukii","species","63480","","Morawanocetus yabukii","species","63480","Chattian","","28.1","23.03","12130"
"463539","occ","","","45787","Aetiocetus n. sp. tomitai","species","63482","","Aetiocetus tomitai","species","63482","Chattian","","28.1","23.03","12130"
"463540","occ","","","45788","Aetiocetus n. sp. weltoni","species","63483","","Aetiocetus weltoni","species","63483","Chattian","","28.1","23.03","12130"
"463541","occ","","","45786","Aetiocetus n. sp. polydentatus","species","63484","","Aetiocetus polydentatus","species","63484","Chattian","","28.1","23.03","12130"
